,pitch_name
8206,4-Seam Fastball
8207,4-Seam Fastball
8208,Split-Finger
8209,4-Seam Fastball
8210,4-Seam Fastball
8211,Curveball
8212,4-Seam Fastball
8213,4-Seam Fastball
8214,4-Seam Fastball
8215,Curveball
8216,4-Seam Fastball
8217,Split-Finger
8218,Curveball
8219,4-Seam Fastball
8220,4-Seam Fastball
8221,Curveball
8222,Cutter
8223,4-Seam Fastball
8224,Cutter
8225,Curveball
8226,Cutter
8227,Curveball
8228,4-Seam Fastball
8229,4-Seam Fastball
8230,4-Seam Fastball
8231,Curveball
8232,Cutter
8233,Cutter
8234,4-Seam Fastball
8235,Cutter
8236,4-Seam Fastball
8237,Split-Finger
8238,4-Seam Fastball
8239,Curveball
8240,4-Seam Fastball
8241,Cutter
8242,4-Seam Fastball
8243,4-Seam Fastball
8244,4-Seam Fastball
8245,4-Seam Fastball
8246,4-Seam Fastball
8247,4-Seam Fastball
8248,Cutter
8249,4-Seam Fastball
8250,Cutter
8251,4-Seam Fastball
8252,Split-Finger
8253,4-Seam Fastball
8254,Curveball
8255,Curveball
8256,Cutter
8257,4-Seam Fastball
8258,4-Seam Fastball
8259,Cutter
8260,Split-Finger
8261,4-Seam Fastball
8262,Curveball
8263,4-Seam Fastball
8264,4-Seam Fastball
8265,Curveball
8266,4-Seam Fastball
8267,4-Seam Fastball
8268,4-Seam Fastball
8269,4-Seam Fastball
8270,4-Seam Fastball
8271,Curveball
8272,4-Seam Fastball
8273,Cutter
8274,4-Seam Fastball
8275,Cutter
8276,Cutter
8277,4-Seam Fastball
8278,4-Seam Fastball
8279,Curveball
8280,Cutter
8281,Split-Finger
8282,4-Seam Fastball
8283,4-Seam Fastball
8284,4-Seam Fastball
8285,4-Seam Fastball
8286,Cutter
8287,Curveball
8288,Cutter
8289,Split-Finger
8290,Curveball
8291,Curveball
8292,Split-Finger
8293,Curveball
8294,Cutter
8295,Curveball
8296,4-Seam Fastball
8297,4-Seam Fastball
8298,Split-Finger
8299,4-Seam Fastball
8300,4-Seam Fastball
8301,Curveball
8302,Split-Finger
8303,4-Seam Fastball
8304,Curveball
8305,Cutter
8306,Curveball
8307,4-Seam Fastball
8308,4-Seam Fastball
8309,Cutter
8310,4-Seam Fastball
8311,Cutter
8312,Split-Finger
8313,4-Seam Fastball
8314,4-Seam Fastball
8315,Curveball
8316,Split-Finger
8317,Split-Finger
8318,4-Seam Fastball
8319,4-Seam Fastball
8320,4-Seam Fastball
8321,Split-Finger
8322,4-Seam Fastball
8323,4-Seam Fastball
8324,Cutter
8325,4-Seam Fastball
8326,4-Seam Fastball
8327,4-Seam Fastball
8328,4-Seam Fastball
8329,4-Seam Fastball
8330,Cutter
8331,Cutter
8332,4-Seam Fastball
8333,4-Seam Fastball
8334,4-Seam Fastball
8335,Cutter
8336,Curveball
8337,4-Seam Fastball
8338,4-Seam Fastball
8339,Curveball
8340,4-Seam Fastball
8341,4-Seam Fastball
8342,Split-Finger
8343,4-Seam Fastball
8344,4-Seam Fastball
8345,4-Seam Fastball
8346,Split-Finger
8347,4-Seam Fastball
8348,4-Seam Fastball
8349,Cutter
8350,4-Seam Fastball
8351,Curveball
8352,4-Seam Fastball
8353,Cutter
8354,Cutter
8355,Split-Finger
8356,Split-Finger
8357,4-Seam Fastball
8358,4-Seam Fastball
8359,4-Seam Fastball
8360,4-Seam Fastball
8361,Curveball
8362,4-Seam Fastball
8363,4-Seam Fastball
8364,Cutter
8365,Curveball
8366,Curveball
8367,Curveball
8368,Cutter
8369,Split-Finger
8370,4-Seam Fastball
8371,Cutter
8372,Split-Finger
8373,Split-Finger
8374,Split-Finger
8375,4-Seam Fastball
8376,Split-Finger
8377,Curveball
8378,4-Seam Fastball
8379,4-Seam Fastball
8380,Curveball
8381,4-Seam Fastball
8382,Split-Finger
8383,4-Seam Fastball
8384,Cutter
8385,4-Seam Fastball
8386,4-Seam Fastball
8387,4-Seam Fastball
8388,4-Seam Fastball
8389,Cutter
8390,Split-Finger
8391,Split-Finger
8392,4-Seam Fastball
8393,Cutter
8394,4-Seam Fastball
8395,Curveball
8396,Cutter
8397,4-Seam Fastball
8398,Split-Finger
8399,Split-Finger
8400,Split-Finger
8401,4-Seam Fastball
8402,Split-Finger
8403,4-Seam Fastball
8404,4-Seam Fastball
8405,Cutter
8406,Cutter
8407,4-Seam Fastball
8408,Curveball
8409,4-Seam Fastball
8410,4-Seam Fastball
8411,Split-Finger
8412,Split-Finger
8413,Split-Finger
8414,Split-Finger
8415,4-Seam Fastball
8416,Cutter
8417,4-Seam Fastball
8418,Split-Finger
8419,4-Seam Fastball
8420,Curveball
8421,Curveball
8422,Split-Finger
8423,4-Seam Fastball
8424,Curveball
8425,4-Seam Fastball
8426,Split-Finger
8427,Split-Finger
8428,4-Seam Fastball
8429,4-Seam Fastball
8430,Cutter
8431,4-Seam Fastball
8432,4-Seam Fastball
8433,4-Seam Fastball
8434,Cutter
8435,4-Seam Fastball
8436,Split-Finger
8437,Split-Finger
8438,4-Seam Fastball
8439,4-Seam Fastball
8440,Cutter
8441,4-Seam Fastball
8442,Cutter
8443,Cutter
8444,Cutter
8445,Curveball
8446,4-Seam Fastball
8447,4-Seam Fastball
8448,4-Seam Fastball
8449,Curveball
8450,Cutter
8451,4-Seam Fastball
8452,4-Seam Fastball
8453,4-Seam Fastball
8454,4-Seam Fastball
8455,Cutter
8456,Split-Finger
8457,4-Seam Fastball
8458,4-Seam Fastball
8459,4-Seam Fastball
8460,Curveball
8461,4-Seam Fastball
8462,Split-Finger
8463,4-Seam Fastball
8464,Cutter
8465,Split-Finger
8466,Split-Finger
8467,Cutter
8468,4-Seam Fastball
8469,4-Seam Fastball
8470,Curveball
8471,Curveball
8472,4-Seam Fastball
8473,Split-Finger
8474,Cutter
8475,Curveball
8476,Curveball
8477,Split-Finger
8478,4-Seam Fastball
8479,Curveball
8480,Curveball
8481,4-Seam Fastball
8482,4-Seam Fastball
8483,4-Seam Fastball
8484,Split-Finger
8485,4-Seam Fastball
8486,4-Seam Fastball
8487,4-Seam Fastball
8488,4-Seam Fastball
8489,Cutter
8490,Cutter
8491,Split-Finger
8492,Cutter
8493,4-Seam Fastball
8494,4-Seam Fastball
8495,4-Seam Fastball
8496,Split-Finger
8497,Curveball
8498,Curveball
8499,Curveball
8500,Cutter
8501,Curveball
8502,4-Seam Fastball
8503,4-Seam Fastball
8504,4-Seam Fastball
8505,4-Seam Fastball
8506,Cutter
8507,Cutter
8508,4-Seam Fastball
8509,Curveball
8510,4-Seam Fastball
8511,4-Seam Fastball
8512,4-Seam Fastball
8513,4-Seam Fastball
8514,Cutter
8515,4-Seam Fastball
8516,Curveball
8517,Split-Finger
8518,Curveball
8519,Curveball
8520,Cutter
8521,4-Seam Fastball
8522,4-Seam Fastball
8523,Curveball
8524,4-Seam Fastball
8525,Cutter
8526,Split-Finger
8527,Cutter
8528,Curveball
8529,4-Seam Fastball
8530,Split-Finger
8531,Split-Finger
8532,Curveball
8533,Curveball
8534,Curveball
8535,Curveball
8536,Split-Finger
8537,Cutter
8538,4-Seam Fastball
8539,4-Seam Fastball
8540,Curveball
8541,Curveball
8542,4-Seam Fastball
8543,4-Seam Fastball
8544,4-Seam Fastball
8545,4-Seam Fastball
8546,4-Seam Fastball
8547,4-Seam Fastball
8548,4-Seam Fastball
8549,Curveball
8550,4-Seam Fastball
8551,Split-Finger
8552,Cutter
8553,4-Seam Fastball
8554,4-Seam Fastball
8555,4-Seam Fastball
8556,Curveball
8557,Cutter
8558,Cutter
8559,4-Seam Fastball
8560,4-Seam Fastball
8561,4-Seam Fastball
8562,4-Seam Fastball
8563,Curveball
8564,Curveball
8565,4-Seam Fastball
8566,Curveball
8567,4-Seam Fastball
8568,4-Seam Fastball
8569,4-Seam Fastball
8570,4-Seam Fastball
8571,4-Seam Fastball
8572,4-Seam Fastball
8573,Slider
8574,4-Seam Fastball
8575,4-Seam Fastball
8576,4-Seam Fastball
8577,Curveball
8578,Curveball
8579,Curveball
8580,4-Seam Fastball
8581,4-Seam Fastball
8582,4-Seam Fastball
8583,Split-Finger
8584,4-Seam Fastball
8585,Cutter
8586,4-Seam Fastball
8587,Split-Finger
8588,4-Seam Fastball
8589,Cutter
8590,Cutter
8591,4-Seam Fastball
8592,Split-Finger
8593,Cutter
8594,Cutter
8595,Curveball
8596,Cutter
8597,4-Seam Fastball
8598,Cutter
8599,Split-Finger
8600,Cutter
8601,4-Seam Fastball
8602,Split-Finger
8603,4-Seam Fastball
8604,Cutter
8605,Curveball
8606,4-Seam Fastball
8607,4-Seam Fastball
8608,Cutter
8609,Curveball
8610,Curveball
8611,4-Seam Fastball
8612,Cutter
8613,Cutter
8614,Curveball
8615,Cutter
8616,4-Seam Fastball
8617,Split-Finger
8618,4-Seam Fastball
8619,Cutter
8620,Split-Finger
8621,Curveball
8622,Curveball
8623,Cutter
8624,Split-Finger
8625,Curveball
8626,4-Seam Fastball
8627,4-Seam Fastball
8628,4-Seam Fastball
8629,4-Seam Fastball
8630,4-Seam Fastball
8631,4-Seam Fastball
8632,4-Seam Fastball
8633,Curveball
8634,4-Seam Fastball
8635,Cutter
8636,Split-Finger
8637,Cutter
8638,4-Seam Fastball
8639,4-Seam Fastball
8640,4-Seam Fastball
8641,4-Seam Fastball
8642,Cutter
8643,Cutter
8644,Curveball
8645,4-Seam Fastball
8646,4-Seam Fastball
8647,4-Seam Fastball
8648,Split-Finger
8649,Curveball
8650,Split-Finger
8651,Curveball
8652,Curveball
8653,4-Seam Fastball
8654,4-Seam Fastball
8655,4-Seam Fastball
8656,4-Seam Fastball
8657,Curveball
8658,Cutter
8659,Curveball
8660,4-Seam Fastball
8661,Split-Finger
8662,4-Seam Fastball
8663,Curveball
8664,Cutter
8665,4-Seam Fastball
8666,4-Seam Fastball
8667,4-Seam Fastball
8668,Cutter
8669,4-Seam Fastball
8670,Split-Finger
8671,4-Seam Fastball
8672,Cutter
8673,Split-Finger
8674,Curveball
8675,Split-Finger
8676,4-Seam Fastball
8677,4-Seam Fastball
8678,4-Seam Fastball
8679,Cutter
8680,Curveball
8681,Cutter
8682,Curveball
8683,Curveball
8684,4-Seam Fastball
8685,4-Seam Fastball
8686,4-Seam Fastball
8687,4-Seam Fastball
8688,Split-Finger
8689,Curveball
8690,Cutter
8691,Curveball
8692,4-Seam Fastball
8693,4-Seam Fastball
8694,Cutter
8695,4-Seam Fastball
8696,Curveball
8697,4-Seam Fastball
8698,Split-Finger
8699,Cutter
8700,4-Seam Fastball
8701,Cutter
8702,Cutter
8703,4-Seam Fastball
8704,4-Seam Fastball
8705,4-Seam Fastball
8706,4-Seam Fastball
8707,4-Seam Fastball
8708,4-Seam Fastball
8709,4-Seam Fastball
8710,Curveball
8711,4-Seam Fastball
8712,Curveball
8713,Cutter
8714,Curveball
8715,Curveball
8716,Cutter
8717,4-Seam Fastball
8718,4-Seam Fastball
8719,4-Seam Fastball
8720,Cutter
8721,Split-Finger
8722,4-Seam Fastball
8723,Cutter
8724,Split-Finger
8725,Curveball
8726,4-Seam Fastball
8727,Cutter
8728,Split-Finger
8729,Curveball
8730,Split-Finger
8731,Split-Finger
8732,Curveball
8733,Split-Finger
8734,4-Seam Fastball
8735,Cutter
8736,Curveball
8737,4-Seam Fastball
8738,Cutter
8739,Cutter
8740,4-Seam Fastball
8741,Cutter
8742,Cutter
8743,Curveball
8744,4-Seam Fastball
8745,Split-Finger
8746,Cutter
8747,4-Seam Fastball
8748,4-Seam Fastball
8749,Cutter
8750,4-Seam Fastball
8751,Cutter
8752,Cutter
8753,4-Seam Fastball
8754,Cutter
8755,4-Seam Fastball
8756,Curveball
8757,Cutter
8758,Cutter
8759,4-Seam Fastball
8760,Split-Finger
8761,Curveball
8762,Cutter
8763,Curveball
8764,4-Seam Fastball
8765,4-Seam Fastball
8766,Cutter
8767,Curveball
8768,Split-Finger
8769,4-Seam Fastball
8770,4-Seam Fastball
8771,Cutter
8772,4-Seam Fastball
8773,Curveball
8774,Split-Finger
8775,Split-Finger
8776,Split-Finger
8777,Curveball
8778,4-Seam Fastball
8779,Split-Finger
8780,4-Seam Fastball
8781,Curveball
8782,Curveball
8783,Curveball
8784,Split-Finger
8785,4-Seam Fastball
8786,Curveball
8787,Cutter
8788,4-Seam Fastball
8789,Cutter
8790,Split-Finger
8791,Curveball
8792,4-Seam Fastball
8793,4-Seam Fastball
8794,Curveball
8795,4-Seam Fastball
8796,Curveball
8797,4-Seam Fastball
8798,4-Seam Fastball
8799,Curveball
8800,Curveball
8801,4-Seam Fastball
8802,4-Seam Fastball
8803,4-Seam Fastball
8804,Curveball
8805,Cutter
8806,4-Seam Fastball
8807,Curveball
8808,Curveball
8809,4-Seam Fastball
8810,Cutter
8811,Cutter
8812,4-Seam Fastball
8813,4-Seam Fastball
8814,4-Seam Fastball
8815,Cutter
8816,4-Seam Fastball
8817,Cutter
8818,Cutter
8819,Cutter
8820,4-Seam Fastball
8821,4-Seam Fastball
8822,4-Seam Fastball
8823,4-Seam Fastball
8824,Cutter
8825,Cutter
8826,Split-Finger
8827,Curveball
8828,4-Seam Fastball
8829,Cutter
8830,4-Seam Fastball
8831,4-Seam Fastball
8832,4-Seam Fastball
8833,Curveball
8834,4-Seam Fastball
8835,4-Seam Fastball
8836,Cutter
8837,Cutter
8838,4-Seam Fastball
8839,4-Seam Fastball
8840,4-Seam Fastball
8841,Cutter
8842,Curveball
8843,Cutter
8844,4-Seam Fastball
8845,Curveball
8846,Curveball
8847,Split-Finger
8848,Curveball
8849,4-Seam Fastball
8850,Cutter
8851,4-Seam Fastball
8852,Curveball
8853,Cutter
8854,4-Seam Fastball
8855,Cutter
8856,4-Seam Fastball
8857,Cutter
8858,4-Seam Fastball
8859,Cutter
8860,4-Seam Fastball
8861,4-Seam Fastball
8862,Cutter
8863,Cutter
8864,Cutter
8865,Cutter
8866,Cutter
8867,4-Seam Fastball
8868,4-Seam Fastball
8869,4-Seam Fastball
8870,Cutter
8871,Cutter
8872,Split-Finger
8873,Split-Finger
8874,Cutter
8875,4-Seam Fastball
8876,Curveball
8877,4-Seam Fastball
8878,4-Seam Fastball
8879,4-Seam Fastball
8880,4-Seam Fastball
8881,4-Seam Fastball
8882,4-Seam Fastball
8883,Split-Finger
8884,Curveball
8885,Cutter
8886,4-Seam Fastball
8887,Split-Finger
8888,4-Seam Fastball
8889,4-Seam Fastball
8890,Slider
8891,Split-Finger
8892,4-Seam Fastball
8893,4-Seam Fastball
8894,Cutter
8895,Split-Finger
8896,Split-Finger
8897,Cutter
8898,Slider
8899,4-Seam Fastball
8900,Split-Finger
8901,Cutter
8902,4-Seam Fastball
8903,Split-Finger
8904,Cutter
8905,Curveball
8906,4-Seam Fastball
8907,4-Seam Fastball
8908,Curveball
8909,Cutter
8910,Cutter
8911,Split-Finger
8912,4-Seam Fastball
8913,Cutter
8914,4-Seam Fastball
8915,Split-Finger
8916,Cutter
8917,Split-Finger
8918,Cutter
8919,4-Seam Fastball
8920,4-Seam Fastball
8921,Split-Finger
8922,Cutter
8923,Split-Finger
8924,4-Seam Fastball
8925,Split-Finger
8926,Cutter
8927,Split-Finger
8928,4-Seam Fastball
8929,Cutter
8930,Split-Finger
8931,Curveball
8932,4-Seam Fastball
8933,Cutter
8934,Split-Finger
8935,Cutter
8936,4-Seam Fastball
8937,4-Seam Fastball
8938,Split-Finger
8939,4-Seam Fastball
8940,Slider
8941,Split-Finger
8942,Cutter
8943,4-Seam Fastball
8944,Curveball
8945,4-Seam Fastball
8946,4-Seam Fastball
8947,4-Seam Fastball
8948,4-Seam Fastball
8949,Split-Finger
8950,4-Seam Fastball
8951,Curveball
8952,4-Seam Fastball
8953,Cutter
8954,Cutter
8955,Cutter
8956,Slider
8957,4-Seam Fastball
8958,Cutter
8959,Split-Finger
8960,4-Seam Fastball
8961,Cutter
8962,4-Seam Fastball
8963,Split-Finger
8964,Cutter
8965,Curveball
8966,Curveball
8967,4-Seam Fastball
8968,Cutter
8969,4-Seam Fastball
8970,Cutter
8971,4-Seam Fastball
8972,4-Seam Fastball
8973,Split-Finger
8974,Curveball
8975,4-Seam Fastball
8976,Cutter
8977,Cutter
8978,4-Seam Fastball
8979,Split-Finger
8980,4-Seam Fastball
8981,4-Seam Fastball
8982,Cutter
8983,4-Seam Fastball
8984,Cutter
8985,Cutter
8986,4-Seam Fastball
8987,4-Seam Fastball
8988,Cutter
8989,Split-Finger
8990,Cutter
8991,4-Seam Fastball
8992,Curveball
8993,Split-Finger
8994,Cutter
8995,Split-Finger
8996,Curveball
8997,4-Seam Fastball
8998,Cutter
8999,Split-Finger
9000,4-Seam Fastball
9001,Cutter
9002,Cutter
9003,4-Seam Fastball
9004,Curveball
9005,4-Seam Fastball
9006,4-Seam Fastball
9007,Curveball
9008,4-Seam Fastball
9009,4-Seam Fastball
9010,Cutter
9011,Cutter
9012,Curveball
9013,4-Seam Fastball
9014,Cutter
9015,Cutter
9016,Cutter
9017,Split-Finger
9018,Slider
9019,4-Seam Fastball
9020,Cutter
9021,4-Seam Fastball
9022,Cutter
9023,Curveball
9024,Cutter
9025,4-Seam Fastball
9026,Split-Finger
9027,Cutter
9028,4-Seam Fastball
9029,4-Seam Fastball
9030,Cutter
9031,Split-Finger
9032,4-Seam Fastball
9033,4-Seam Fastball
9034,Split-Finger
9035,Split-Finger
9036,Cutter
9037,4-Seam Fastball
9038,Curveball
9039,4-Seam Fastball
9040,4-Seam Fastball
9041,4-Seam Fastball
9042,4-Seam Fastball
9043,Cutter
9044,Cutter
9045,Cutter
9046,Curveball
9047,4-Seam Fastball
9048,4-Seam Fastball
9049,Curveball
9050,4-Seam Fastball
9051,4-Seam Fastball
9052,Curveball
9053,4-Seam Fastball
9054,Curveball
9055,Cutter
9056,Curveball
9057,Cutter
9058,4-Seam Fastball
9059,Cutter
9060,Cutter
9061,Cutter
9062,Split-Finger
9063,Cutter
9064,4-Seam Fastball
9065,4-Seam Fastball
9066,4-Seam Fastball
9067,Curveball
9068,4-Seam Fastball
9069,4-Seam Fastball
9070,4-Seam Fastball
9071,Curveball
9072,4-Seam Fastball
9073,Slider
9074,Split-Finger
9075,4-Seam Fastball
9076,Curveball
9077,Cutter
9078,4-Seam Fastball
9079,Cutter
9080,Slider
9081,4-Seam Fastball
9082,Split-Finger
9083,Cutter
9084,Cutter
9085,4-Seam Fastball
9086,Split-Finger
9087,4-Seam Fastball
9088,4-Seam Fastball
9089,Cutter
9090,4-Seam Fastball
9091,Cutter
9092,4-Seam Fastball
9093,Cutter
9094,Curveball
9095,Curveball
9096,4-Seam Fastball
9097,4-Seam Fastball
9098,Cutter
9099,4-Seam Fastball
9100,Split-Finger
9101,Cutter
9102,Slider
9103,Curveball
9104,4-Seam Fastball
9105,Curveball
9106,Cutter
9107,4-Seam Fastball
9108,Cutter
9109,Split-Finger
9110,4-Seam Fastball
9111,Curveball
9112,Cutter
9113,Cutter
9114,4-Seam Fastball
9115,Slider
9116,Cutter
9117,4-Seam Fastball
9118,Cutter
9119,4-Seam Fastball
9120,4-Seam Fastball
9121,Cutter
9122,Cutter
9123,Slider
9124,Cutter
9125,4-Seam Fastball
9126,Cutter
9127,4-Seam Fastball
9128,Cutter
9129,Split-Finger
9130,Cutter
9131,4-Seam Fastball
9132,Split-Finger
9133,4-Seam Fastball
9134,Curveball
9135,Cutter
9136,4-Seam Fastball
9137,Cutter
9138,4-Seam Fastball
9139,4-Seam Fastball
9140,Slider
9141,Cutter
9142,Slider
9143,4-Seam Fastball
9144,Cutter
9145,Slider
9146,Cutter
9147,4-Seam Fastball
9148,Cutter
9149,Cutter
9150,4-Seam Fastball
9151,4-Seam Fastball
9152,Split-Finger
9153,4-Seam Fastball
9154,Cutter
9155,Curveball
9156,Cutter
9157,Cutter
9158,4-Seam Fastball
9159,Split-Finger
9160,4-Seam Fastball
9161,4-Seam Fastball
9162,4-Seam Fastball
9163,Split-Finger
9164,Slider
9165,4-Seam Fastball
9166,Split-Finger
9167,4-Seam Fastball
9168,Curveball
9169,4-Seam Fastball
9170,Split-Finger
9171,Cutter
9172,Curveball
9173,4-Seam Fastball
9174,Split-Finger
9175,4-Seam Fastball
9176,Split-Finger
9177,4-Seam Fastball
9178,4-Seam Fastball
9179,Split-Finger
9180,4-Seam Fastball
9181,4-Seam Fastball
9182,4-Seam Fastball
9183,Cutter
9184,4-Seam Fastball
9185,Cutter
9186,Slider
9187,4-Seam Fastball
9188,Split-Finger
9189,Split-Finger
9190,Cutter
9191,4-Seam Fastball
9192,Cutter
9193,Cutter
9194,4-Seam Fastball
9195,4-Seam Fastball
9196,Split-Finger
9197,Cutter
9198,Split-Finger
9199,Curveball
9200,Split-Finger
9201,Cutter
9202,4-Seam Fastball
9203,4-Seam Fastball
9204,Cutter
9205,Cutter
9206,Curveball
9207,Cutter
9208,4-Seam Fastball
9209,4-Seam Fastball
9210,Split-Finger
9211,4-Seam Fastball
9212,Split-Finger
9213,Cutter
9214,4-Seam Fastball
9215,Split-Finger
9216,4-Seam Fastball
9217,4-Seam Fastball
9218,4-Seam Fastball
9219,Split-Finger
9220,4-Seam Fastball
9221,4-Seam Fastball
9222,Split-Finger
9223,Split-Finger
9224,4-Seam Fastball
9225,Split-Finger
9226,Slider
9227,4-Seam Fastball
9228,Slider
9229,Split-Finger
9230,4-Seam Fastball
9231,4-Seam Fastball
9232,Slider
9233,Curveball
9234,Slider
9235,Slider
9236,Cutter
9237,4-Seam Fastball
9238,Cutter
9239,Cutter
9240,4-Seam Fastball
9241,Cutter
9242,4-Seam Fastball
9243,Slider
9244,4-Seam Fastball
9245,4-Seam Fastball
9246,Slider
9247,Cutter
9248,4-Seam Fastball
9249,Cutter
9250,4-Seam Fastball
9251,4-Seam Fastball
9252,Split-Finger
9253,4-Seam Fastball
9254,4-Seam Fastball
9255,Slider
9256,Cutter
9257,4-Seam Fastball
9258,Curveball
9259,4-Seam Fastball
9260,Cutter
9261,4-Seam Fastball
9262,4-Seam Fastball
9263,4-Seam Fastball
9264,Curveball
9265,Cutter
9266,Split-Finger
9267,4-Seam Fastball
9268,Cutter
9269,Cutter
9270,4-Seam Fastball
9271,Slider
9272,4-Seam Fastball
9273,4-Seam Fastball
9274,Cutter
9275,Split-Finger
9276,Cutter
9277,Split-Finger
9278,4-Seam Fastball
9279,4-Seam Fastball
9280,Cutter
9281,4-Seam Fastball
9282,4-Seam Fastball
9283,Split-Finger
9284,Cutter
9285,4-Seam Fastball
9286,Curveball
9287,4-Seam Fastball
9288,Cutter
9289,Cutter
9290,Split-Finger
9291,Curveball
9292,Curveball
9293,Slider
9294,Cutter
9295,4-Seam Fastball
9296,Cutter
9297,Cutter
9298,Cutter
9299,4-Seam Fastball
9300,4-Seam Fastball
9301,4-Seam Fastball
9302,Cutter
9303,Split-Finger
9304,4-Seam Fastball
9305,Cutter
9306,4-Seam Fastball
9307,Cutter
9308,Split-Finger
9309,Cutter
9310,Slider
9311,4-Seam Fastball
9312,Cutter
9313,Split-Finger
9314,4-Seam Fastball
9315,4-Seam Fastball
9316,4-Seam Fastball
9317,Split-Finger
9318,Cutter
9319,4-Seam Fastball
9320,Split-Finger
